disco,Już od rana potęga rytmu ciągnie nas
disco,"Nie przestawaj, to jest odpowiedni czas"
disco,"Pokaż na parkiecie, na co dziś Cię stać"
disco,"Wykorzystaj chwilę, o marzenia walcz"
disco,"Masz siłę, by zwyciężyć, taniec to Twój dar"
disco,"Ważne tu i teraz, żeby wszystko z siebie dać"
disco,"Kochać swoją wolność, nie ukrywać się"
disco,"Każdy krok to pasja, tańczysz, bo tak chcesz"
disco,"Otworzy drzwi, zachwyci go"
disco,Pragnienia płyną przez nich jak ciepły prąd
disco,"Nie trzeba słów, wystarczy gest"
disco,"Jeden gest, zaczyna grę"
disco,"Nie poznasz po niej, że znów boi się"
disco,Makijaż jest jej tarczą
disco,"Co, gdyby złamać raz zasady gry"
disco,Zakochać się?
disco,"Kobiety, mężczyźni, lubią ich własne gry"
disco,"Kobiety, mężczyźni lubią to"
disco,O sobie nic nie powie jej
disco,Codziennie w inną bajkę ubiera się
disco,Za dużo już wylali łez
disco,"Gorzkich łez, by wierzyć że"
disco,Coś może zniknąć sztuczna tafla szkła
disco,Znowu mogą być prawdziwi
disco,Lecz zamiast walki wolą ukryć się
disco,I zacząć grę
disco,"Kobiety, mężczyźni, lubią ich własne gry"
disco,"Kobiety, mężczyźni lubią to"
disco,Miłości głos usłyszysz kiedyś nagle
disco,Obejrzysz się i złapiesz miłość w żagle
disco,Popłyniesz tam gdzie jeszcze nikt nie zdołał być
disco,W gwieździstą noc rozejrzysz się dookoła
disco,Usłyszysz że ktoś właśnie ciebie woła
disco,To będę ja odnajdziesz wreszcie szczęście swe
disco,Więc uśmiechnij się i pocałuj mnie
disco,Ciało do ciała usta do ust
disco,I nigdy więcej nie smuć się już
disco,Uśmiech za uśmiech i widzisz że
disco,Zawsze to działa nie zmieniaj się
disco,Być może gdzieś na oceanie zdarzeń
disco,Istnieje ląd nazwany wyspą marzeń
disco,Pragnienie twe się spełni jak w cudownym śnie
disco,Radości moc ogarnie twoje ciało
disco,Poczujesz że miłości jest ci mało
disco,Każdego dnia odkrywać będziesz ze mną świat
disco,Więc uśmiechnij się i pocałuj mnie
disco,Ciało do ciała usta do ust
disco,I nigdy więcej nie smuć się już
disco,Uśmiech za uśmiech i widzisz że
disco,Zawsze to działa nie zmieniaj się
disco,"Pozytywnie mnie prześladuje, każdą tajemnicę mą zna"
disco,"Odwzajemnia to co do niej czuję, moje serce we władaniu ma"
disco,Każdą moją myśl przenika wszędzie ze mną – Dominika
disco,"Ona jest gdzie jestem ja, ta dziewczyna – Dominika"
disco,"Nie ukrywam niczego przed nią, wie o wszystkim lepiej niż ja"
disco,"Jest i chce być nadal ze mną, chociaż czasami już dość mnie ma"
disco,Każdą moją myśl przenika wszędzie ze mną – Dominika
disco,"Ona jest gdzie jestem ja, ta dziewczyna – Dominika"
disco,Na zwątpienie znam lek zawołaj mnie
disco,radość przywrócę złym dniom
disco,Zrobie wszystko co chcesz nie przejmuj sie
disco,podam Ci pomocna dlon.
disco,"Pragnę patrzeć w Twoje oczy,"
disco,ciepłem Twych ramion ogrzać się w nocy.
disco,Jesteś mą muzą w kazdy pochmurny dzień.
disco,"Gdy pomiędzy nami będzie gniew, zapamietaj będę kochał Cię."
disco,Gdy pomiędzy nami bedzie zlosc będę Twój.
disco,"Gdy Ci bedzie ciężko, smutno, źle, zapamietaj, że masz jeszcze mnie."
disco,"Nic nie zdoła zmienić uczuć mych, będę Twój."
disco,"Znów ogarnia Cie lęk, smutek i płacz"
disco,od kilku dni jetes zła.
disco,"Powróć do tamtych chwil, do moich słów"
disco,lek na zwątpienie to ja.
disco,"Pragnę patrzeć w Twoje oczy,"
disco,ciepłem Twych ramion ogrzać się w nocy.
disco,Jesteś mą muzą w kazdy pochmurny dzień.
disco,"Gdy pomiędzy nami będzie gniew, zapamietaj będę kochał Cię."
disco,Gdy pomiędzy nami bedzie zlosc będę Twój.
disco,"Gdy Ci bedzie ciężko, smutno, źle, zapamietaj, że masz jeszcze mnie."
disco,"Nic nie zdoła zmienić uczuć mych, będę Twój."
disco,Przy tobie nie tracilem czasu  Przy tobie milosci nie brakowalo uwierz ze  zawsze chcialem z toba byc
disco,cud kiedys stal sie moim szczesciem  to bylas ty
disco,w ramionach mialem cie skapane  sloncu byly wlosy twe   tak niewiele szczescia bylo przy tobie  w sercu mym ty odjechalas zostawilas po sobie imie twe to wszystko zostalo czy kieedys  ujrze cie
disco,Ewo ewo zostawilas lzy czarne wlosy tez
disco,gdzie twe imie dzisiaj jest  czy pamietasz ewo milosci ta czy zapomnialas  dlatego odjechalas  przez miloscia ta ..................................
disco,Nie calowalas bo nie chcialas moze gdzies zostalas
disco,trudno bylo zakochac sie w tobie  przez ciebie dzisiaj pije ranie smutek po tobie  cz wiesz moze niewiesz  ja chce zyc chociasz raz byc przy tobie
disco,ewo ewo drganie twoich ust  zostalo mi spalilas moje wszystkie dni..............
disco,Ewo Ewo  czy kiedys ujrze cie nie wiem moze ak moze nie
disco,Ewo Ewo   nie zapomne cie............................
disco,"Teraz nie jest ważne co stanie się ze mną,"
disco,"o czym będę marzył, wiem jedno na pewno."
disco,Gdy byliśmy razem byłaś moim celem.
disco,"Dziś już nie ma Ciebie, co robić mam nie wiem."
disco,Bardzo głupio wyszło-nieporozumienie.
disco,"Tego co się stało, wiem dobrze nie zmienię."
disco,Nawet gdy w przyszłości będę z kimś na stałe
disco,Zawsze będziesz ideałem...
disco,"Na sercu rany wbrew przeznaczeniu,"
disco,Zostawia zdrada miłości wróg.
disco,"Zaplanowane wnet życie zmienia,"
disco,"zabiera szczęście, zostawia ból!"
disco,Na sercu rany wbrew naszej woli.
disco,"Rozdrapie czas, zostawi ślad."
disco,"Zapomnieć nigdy nam nie pozwoli,"
disco,"tego, co kiedyś łączyło nas!"
disco,Odeszły wraz z Tobą wszystkie me nadzieje
disco,na szczęśliwe życie we dwoje bez Ciebie.
disco,"Moje serce coraz wolniej bije, kiedyś stanie."
disco,"Może to i lepiej, cóż warte kochanie!"
disco,"Bez kierunku uczuć, który wybrałem,"
disco,tylko Ciebie jedną kocham i kochałem.
disco,"Nie wiem czy się jeszcze to uczucie zrodzi,"
disco,którym Cie darzyłem-
disco,To mnie nie obchodzi!
disco,Na sercu rany wbrew naszej woli.
disco,"Rozdrapie czas, zostawi ślad."
disco,"Zapomnieć nigdy nam nie pozwoli,"
disco,"tego, co kiedyś łączyło nas!"
disco,"Wstałem wcześnie, znów nie mogłem spać,"
disco,Zimna pościel nie potrafi grzać.
disco,"Poranną kawę, jak nigdy pije sam,"
disco,"Że nic się nie stało, przed sobą rolę gram."
disco,"W mej lodówce tylko światło i wiatr,"
disco,Na śniadanie nawet chleba brak.
disco,"Czuję się jak manekin bez rąk,"
disco,Swym zachowaniem popełniłem błąd.
disco,"Tęsknię, tęsknotą  płonę,"
disco,"Kocham w miłości mej tonę,"
disco,"Porywa mnie potok łez, który Tobą jest."
disco,"Tęsknię, jak nigdy jeszcze,"
disco,"Kocham, proszę usłysz mnie wreszcie,"
disco,Mego serca mękę skróć i błagam do mnie wróć!
disco,"Minął tydzień, jak zamknęłaś drzwi,"
disco,Z drugiej strony - tak kazałem Ci.
disco,Wykrzyczanych było za dużo słów!
disco,"Nie myślałem, że Cię ranię znów."
disco,"Wybieram numer, który dobrze znam,"
disco,Nie chcesz słyszeć mnie - wrażenie mam.
disco,Na wiadomość chociaż odpowiedz mi:
disco,"Co ma moje serce robić, gdy?"
disco,"Tęsknię, tęsknotą płonę,"
disco,"Kocham w miłości mej tonę,"
disco,"Porywa mnie potok łez, który Tobą jest."
disco,"Tęsknię, jak nigdy jeszcze,"
disco,"Kocham, proszę usłysz mnie wreszcie,"
disco,Mego serca mękę skróć i błagam do mnie wróć!
disco,"Wstałem wcześnie, znów nie mogłem spać,"
disco,Zimna pościel nie potrafi grzać.
disco,"Poranną kawę jak nigdy pije sam,"
disco,"Że nic się nie stało, przed sobą rolę gram."
disco,"W mej lodówce tylko światło i wiatr,"
disco,Na śniadanie nawet chleba brak.
disco,"Czuję się, jak manekin bez rąk,"
disco,Swym zachowaniem popełniłem błąd.
disco,"Tęsknię, tęsknotą płonę,"
disco,"Kocham w miłości mej tonę,"
disco,"Porywa mnie potok łez, który Tobą jest."
disco,"Tęsknię, jak nigdy jeszcze,"
disco,"Kocham, proszę usłysz mnie wreszcie,"
disco,Mego serca mękę skróć i błagam do mnie wróć!
disco,"Minął tydzień, jak zamknęłaś drzwi,"
disco,Z drugiej strony - tak kazałem Ci.
disco,Wykrzyczanych było za dużo słów!
disco,"Nie myślałem, że Cię ranię znów."
disco,"Wybieram numer, który dobrze znam,"
disco,Nie chcesz słyszeć mnie - wrażenie mam.
disco,Na wiadomość chociaż odpowiedz mi:
disco,"Co ma moje serce robić, gdy?"
disco,"Tęsknię, tęsknotą płonę,"
disco,"Kocham w miłości mej tonę,"
disco,"Porywa mnie potok łez, który Tobą jest."
disco,"Tęsknię, jak nigdy jeszcze,"
disco,"Kocham, proszę usłysz mnie wreszcie,"
disco,Mego serca mękę skróć i błagam do mnie wróć!
disco,(c) 2003 wyk.: Marcin Siegieńczuk
disco,"Sama w domu jest, jej mąż pracuje w nocy"
disco,"Wiesz dokładnie, że nie może was zaskoczyć."
disco,"Pukasz do jej drzwi, otwiera Ci pół naga"
disco,"Zdobyć doświadczenie, Sąsiadka pomaga."
disco,"Nie da Ci tego Ojciec, nie da Ci tego Matka"
disco,"Co może dać Ci dzisiaj, Twa bliska Sąsiadka!"
disco,"Nie da Ci tego żona, nie da kufelek piwka"
disco,Co może dać Ci dzisiaj Sąsiadka z naprzeciwka.
disco,"Robisz pierwszy krok, wiesz czego oczekuje"
disco,"Czeka kiedy znów, Twe żądło Ją ukłuje."
disco,"Ranek zbliża się, wychodzisz niewyspany"
disco,"Plan dzisiejszej nocy, wzorowo wykonany."
disco,"Nie da Ci tego Ojciec, nie da Ci tego Matka"
disco,"Co może dać Ci dzisiaj, Twa bliska Sąsiadka."
disco,"Nie da Ci tego żona, nie da kufelek piwka"
disco,Co może dać Ci dzisiaj Sąsiadka z naprzeciwka
disco,Afryka zostało moje serce gdzieś tam.
disco,Afryka i teraz bardzo tęsknię.
disco,Afryka na niebie błękit niby ten sam tylko on tylko on nic więcej.
disco,Muzyka muzyka to jest wszystko wszystko co mam.
disco,Muzyka muzyka tobie to dam o tobie to dam.
disco,Muzyka muzyka to jest wszystko wszystko co mam.
disco,Muzyka muzyka ajajaaj.
disco,Ref. Afryka pojechać musisz ze mną Afryka.
disco,Afryka to egzotyczny kraj Afryka.
disco,Afryka zabiorę cię napewno Afryka.
disco,Afryka zobaczysz co to raj.
disco,Afryka gorący piasek i słońca żar.
disco,Afryka upalny dzień się budzi.
disco,Afryka gdzie dzikie stepy i ptaków fal czy ten świat czy ten świat powróci.
disco,Ref. Afryka pojechać musisz ze mną Afryka.
disco,Afryka to egzotyczny kraj Afryka.
disco,Afryka zabiorę cię napewno Afryka.
disco,Afryka zobaczysz co to raj.
disco,Muzyka muzyka to jest wszystko wszystko co mam.
disco,Muzyka muzyka tobie to dam o tobie to dam.
disco,Muzyka muzyka to jest wszystko wszystko co mam.
disco,Muzyka muzyka ajajaaj.
disco,Ref. Afryka pojechać musisz ze mną Afryka.
disco,Afryka to egzotyczny kraj Afryka.
disco,Afryka zabiorę cię napewno Afryka.
disco,Afryka zobaczysz co to raj.
disco,"Byłaś obok,a nie widziałem twych ust,"
disco,Byłaś obok a nie słyszałem twych słów.
disco,"Nie realna,nie dotykalna jak wiatr,"
disco,"Byłaś obok,a ja szukałem od lat!"
disco,"Ty wiedziałaś że nadejdzie ten dzień,"
disco,"Ty ufałaś ,że kiedyś zachwycisz mnie."
disco,"Długie noce, słuchałem gorących słów,"
disco,Jak muzyka kochanie mów mi tamo!
disco,"Mówiła mi amore,mi amore."
disco,"Mówiła mi amore,amoree-eee."
disco,"Mowiła mi amore,mi amore."
disco,"Mówiła mi amore,amoree-eee."
disco,"Nanananane...mówiła mi amore, amoree-eee"
disco,O czym marzysz?
disco,Ja spełnie każdy Twój sen.
disco,O czym myślisz?
disco,Ja doskonale to wiem.
disco,"Nie realna, nie dotykalna jak wiatr,"
disco,Będe z Tobą kochanie na tysiądz lat.
disco,"Ty wiedziałaś ,że nadejdzie ten dzień,"
disco,"Ty ufałaś ,że kiedyś zachwycisz mnie."
disco,"Ty nuciłaś mi melodię do snu,"
disco,Słodkie słowa kochanie mów mi  tamo!
disco,"Mówiła mi amore,mi amore."
disco,"Mówiła mi amore,amoree-eee."
disco,"Mowiła mi amore,mi amore."
disco,"Mówiła mi amore,amoree-eee."
disco,"Nanananane...mówiła mi amore, amoree-eee"
disco,"Okłamujesz mamę,brata też"
disco,Tę historię zmyślasz już od lata
disco,Nikt naprawdę nie wie kim on jest
disco,Mieszka tu czy na końcu świata
disco,W dyskotece gdzieś poznałaś go
disco,Potem słońce plaże i jeziora
disco,"Już nie ważna szkoła,chłopcy,dom"
disco,Tylko on tylko te jego słowa
disco,"Moja mała blondi bye,bye"
disco,Taka miłość to nie raj
disco,Moja mała blondi już wiesz
disco,czego pragniesz czego chcesz
disco,Tylko chwila
disco,Tylko chwila
disco,Jedna chwila
disco,I nie spotkasz więcej mnie
disco,Przy nim życie ma kolorów sto
disco,"Samochody,szał i nowi ludzie"
disco,Chociaż rozum czasem mówi stop!
disco,Chcesz być z nim byle jak najdłużej
disco,Z telefonem w ręku idziesz spać
disco,Może dzisiaj jeszcze raz zadzwoni
disco,Wielka miłość może wielki żart
disco,Lepiej śpij i zapomnij o nim
disco,"Moja mała blondi bye,bye"
disco,Taka miłość to nie raj
disco,Moja mała blondi już wiesz
disco,czego pragniesz czego chcesz
disco,Tylko chwila
disco,Tylko chwila
disco,Jedna chwila
disco,I nie spotkasz więcej mnie/
disco,"Piękny wieczór, piękna noc"
disco,W dyskotece ludzi moc
disco,"Lecz ja tylko marzę, by"
disco,By z Iloną w tany iść
disco,"Ilona, Ilona, dziewczyna roztańczona"
disco,Ona tańczy cały dzień
disco,"Ilona, Ilona to radość nieskończona"
disco,Wciąż uśmiecha się
disco,"Idzie gość, w rączkę cmok"
disco,"Jest ławeczka, robią w bok"
disco,Dziesięć minut mija i
disco,Gość w ławeczce słodko śpi
disco,"Ilona, Ilona, dziewczyna roztańczona"
disco,Ona tańczy cały dzień
disco,"Ilona, Ilona to radość nieskończona"
disco,Wciąż uśmiecha się
disco,"Chłopcy, dobrą radę mam"
disco,Unikajcie takich dam
disco,Dwa numerki albo trzy
disco,"I nie żyjesz, uwierz mi"
disco,"Ilona, Ilona, dziewczyna roztańczona"
disco,Ona tańczy cały dzień
disco,"Ilona, Ilona to radość nieskończona"
disco,Wciąż uśmiecha się
disco,"Niebezpieczny facet, tak, to właśnie Ty"
disco,"Niebezpieczne życie, ukochany styl"
disco,"Jesteś hazardzistą, ciągle kusisz los"
disco,"Możesz zdobyć wszystko, zawsze wierzysz w to"
disco,"Kasyno woła Cię, a ona mówi, mówi nie"
disco,"Rozpala zmysły jak kobieta, zaczarować chce"
disco,"Kasyno woła Cię, a ona mówi, mówi nie"
disco,Piękna dziewczyna znowu gniewa się
disco,"A my mamy czas, gdy muzyka gra"
disco,Kiedy tańczą dziewczyny gorące
disco,"Zawsze znajdziesz nas, gdzie muzyka gra"
disco,"Tam, gdzie palmy, tequila i słońce"
disco,"Kochasz te emocje, kochasz zapach gry"
disco,Gdy o wielką stawkę walczą młode lwy
disco,Lecz koło fortuny ciągle toczy się
disco,"Dzisiaj jesteś królem, jutro nie ma Cię"
disco,"Kasyno woła Cię, a ona mówi, mówi nie"
disco,"Rozpala zmysły jak kobieta, zaczarować chce"
disco,"Kasyno woła Cię, a ona mówi, mówi nie"
disco,Piękna dziewczyna znowu gniewa się
disco,"A my mamy czas, gdy muzyka gra"
disco,Kiedy tańczą dziewczyny gorące
disco,"Zawsze znajdziesz nas, gdzie muzyka gra"
disco,"Tam, gdzie palmy, tequila i słońce"
disco,"Pędzony z wiatrem poprzez świat szeroki,"
disco,Oglądam się za siebie
disco,"Nadzieja drzemie w sercu gdzieś głęboko,"
disco,Że wkrótce znajdę ciebie
disco,"I powróci znów sens wyznanych słów,"
disco,Słów szeptanych cicho sobie
disco,"A nadziei głos podszeptuje wciąż,"
disco,Że gdy się spotkamy zaśpiewamy tak
disco,"Naj, Na Na Na Ło Ho, Naj Na Na Na }"
disco,"Życie unosi dzisiaj mnie wysoko,"
disco,Wysoko ku obłokom
disco,Los się uśmiecha do mnie szczęście niesie -
disco,Prowadzi prostą drogą
disco,Lecz bez ciebie dziś świat jest taki zły -
disco,Giną dziś kolory lata
disco,Jeśli wrócisz tu miłość wróci znów
disco,Mocno Cię przytulę i zaśpiewam tak
disco,"Naj, Na Na Na Ło Ho, Naj Na Na Na }"
disco,"Pędzony z wiatrem poprzez świat szeroki,"
disco,Oglądam się za siebie
disco,"Nadzieja drzemie w sercu gdzieś głęboko,"
disco,Że wkrótce znajdę ciebie
disco,"Kiedy przyjdziesz tu miłość wróci znów,"
disco,Wrócą nam kolory lata
disco,"A nadziei głos podszeptuje wciąż,"
disco,Że gdy się spotkamy zaśpiewamy tak
disco,"Naj, Na Na Na Ło Ho, Naj Na Na Na }"
disco,"Raz, dwa, trzy, cztery"
disco,"Lato, lato w Kołobrzegu, nie znalazłem dziś noclegu."
disco,"Czasem w życiu tak się zdarzy, więc przespałem się na plaży."
disco,"Rano słońce już w zenicie, wyżłopałem całe picie."
disco,"Idzie gościu w białej czapie, dziobem coś do rymu kłapie."
disco,"Rewelacja na Bałtyku- lody, lody na patyku."
disco,"Ani wódka, ani wino nie zastąpi Ci Bambino."
disco,"Rewelacja na Bałtyku- lody, lody na patyku."
disco,"Ani wódka, ani wino nie zastąpi Ci Bambino."
disco,"Tu dziewczyny są szalone, leżą nago na ręcznikach."
disco,"Cudne piersi opalone, co pięć minut tu spotykam."
disco,"Zobacz idzie Marilyn Monroe, albo może mi się zdaje."
disco,- Cześć chłopaki!
disco,- Spadaj Mała!
disco,"To Kołobrzeg, nie Hawaje."
disco,"Rewelacja na Bałtyku - lody, lody na patyku."
disco,"Ani wódka, ani wino nie zastąpi Ci Bambino."
disco,"Rewelacja na Bałtyku - lody, lody na patyku."
disco,"Ani wódka, ani wino nie zastąpi Ci Bambino."
disco,"Raz, dwa, trzy cztery"
disco,"Upał taki, a na molo gra kapela Disco Polo."
disco,"Na leżaku murzyn siedzi, zaczepiają go Skinheadzi."
disco,"Patrzą tak jak na dziwaka, co opalił się na raka."
disco,Obok leży baba goła.
disco,To Kołobrzeg - do mnie woła.
disco,"Rewelacja na Bałtyku - lody, lody na patyku."
disco,"Ani wódka, ani wino nie zastąpi Cię dziewczyno. [  ]"
disco,"Rewelacja na Bałtyku - lody, lody na patyku."
disco,"Ani wódka, ani wino nie zastąpi Cię dziewczyno. [  ]"
disco,"Ref.Na,na,na,na zakochanym świeci słońce!"
disco,"Wiosna wstaje nowy dzień,"
disco,"słońce znów rozpala mnie,"
disco,"miłość daje nowy znak,"
disco,twoje usta słodkie tak.
disco,"Znów serce mocniej bije i czujesz,że to on"
disco,"więc kochaj i uwierz,uwierz w to."
disco,"Ref.Na,na,na,na,na,na zakochanym świeci słońce!"
disco,"Na,na,na,na,na,na tylko wiosna ona i ja!"
disco,Kwiaty pachną mocno tak.
disco,Wiosną masz szesnaście lat.
disco,Wiersze same piszą sie.
disco,Twoje oczy pragną mnie.
disco,"Znów serce mocniej bije i czujesz,że to on"
disco,"więc kochaj i uwierz,uwierz w to."
disco,"Ref.Na,na,na,na,na,na zakochanym świeci słońce!"
disco,"Na,na,na,na,na,na tylko wiosna ona i ja!"
disco,1) Przyjechał biznesmen co mieszkał w Oklahomie
disco,na ranczo hoduje tam wyścigowe konie
disco,Przyjechał tu do nas aż z Oklahoma City
disco,na żonę poszukać sobie tu kobity.
disco,Hej Julianna my beautiful Ty panna
disco,Zabiorę Cię do USA na ranczo heja hej
disco,Hej Julianna my beautiful Ty panna
disco,Zabiorę Cię do USA na ranczo heja hej
disco,2) Przyjechał biznesmen białym cadilackiem
disco,a sołtys podjechał służbowym składakiem
disco,"mówili mu chłopy, że taka tutaj moda"
disco,że jazda na rowerze to jest zdrowie i uroda
disco,Hej Julianna my beautiful Ty panna
disco,Zabiorę Cię do USA na ranczo heja hej
disco,Hej Julianna my beautiful Ty panna
disco,Zabiorę Cię do USA na ranczo heja hej
disco,3) Zabrali do klubu dres Amerykana
disco,tanczyli i pili aż do bialego rana
disco,i lała sie wóda i były bijatyki
disco,biznesmen powiedział: ja chcę do Ameryki
disco,Hej Julianna my beautiful Ty panna
disco,Zabiorę Cię do USA na ranczo heja hej
disco,Hej Julianna my beautiful Ty panna
disco,Zabiorę Cię do USA na ranczo heja hej  /2 Gdy zbudził się z Julcią na sianie w stodole
disco,ja nie chce My biznes ja Ciebie Julia wole
disco,Nie wróce już wiecej do Oklahoma City
disco,zostane ja z Tobą tu w Rzeczpospolitej
disco,Hej Julianna my beautiful Ty panna
disco,Zabiorę Cię do USA na ranczo heja hej
disco,Hej Julianna my beautiful Ty panna
disco,Zabiorę Cię do USA na ranczo heja hej
disco,"Chciałbym wierzyć, że życie jak film"
disco,co dzień niesamowita historia
disco,wielka miłość szalona jak ty
disco,"kusi mnie, oo bawi mnie jak Kalifornia"
disco,ref: Wakacyjna miłość ooo o tak
disco,wakacyjny chłopak zaczarował twój świat
disco,Wakacyjny romans ooo o tak
disco,"jutro się przekonasz, jak niewiele był wart"
disco,"Nigdy moją nie byłaś, o nie"
disco,może to miłosna euforia
disco,tak rozpalasz me ciało i krew
disco,"Kusisz mnie, oo bawisz mnie jak Kalifornia"
disco,ref: Wakacyjna miłość ooo o tak
disco,wakacyjny chłopak zaczarował twój świat
disco,Wakacyjny romans ooo o tak
disco,"jutro się przekonasz, jak niewiele był wart"
disco,"Nie mów to niemożliwe,"
disco,"Nie patrz naiwnie tak,"
disco,"Każdy ma swoje imię,"
disco,"Każdy ma serca dwa,"
disco,"Lecz nie ja,"
disco,"Bierz co chcesz, wszytko weź"
disco,Co tylko mam
disco,"Bierz co chcesz nawet deszcz,"
disco,I z włosów wiatr.
disco,"Nie mam nic do stracenia,"
disco,"Nie mam nic oprócz Ciebie,"
disco,"Nie mów mi dowidzenia,"
disco,Nie zabieraj mi siebie.
disco,"Przy mnie bądź,"
disco,Zawsze bądź.
disco,"Bierz co chcesz, wszytko weź"
disco,Co tylko mam
disco,"Bierz co chcesz nawet deszcz,"
disco,I z włosów wiatr.
disco,"Bierz co chcesz, wszytko weź"
disco,Co tylko mam
disco,"Bierz co chcesz nawet deszcz,"
disco,I z włosów wiatr.
disco,Nie wiem skąd jestem nie wiem kim jestem
disco,Targana piaskiem pustyni
disco,Czuję twój dotyk mój Ozyrysie
disco,Pukam do twojej świątyni
disco,Czuję twój dotyk mój Ozyrysie
disco,Pukam do twojej świątyni
disco,Dotknij mnie słowem dotknij spojrzeniem
disco,Ciepłe rozkosze nil kryje
disco,W tajemnych murach zimnych piramid
disco,Nasza namiętność wciąż żyje
disco,W tajemnych murach zimnych piramid
disco,Nasza namiętność niech żyje
disco,To ty kapłanka mego blasku
disco,Drobna jak kropla na pustynnym piasku
disco,Egipskie noce oaza gwiazd
disco,Noce egipskie kryjące ślad
disco,Słońce zachodzi jestem już twoja
disco,mój Ozyrysie już czas
disco,Słońce zachodzi jestem już twoja
disco,mój Ozyrysie już czas
disco,"Kiedy miły cię poznałam, miałeś nienaganny styl"
disco,"Serca biły, świat oszalał, bawił nas jak czeski film"
disco,"Potem spacer brzegiem morza, romantyczny taniec mew"
disco,Zachód słońca i twe oczy które mi mówiły że
disco,Papa paparapa papa...
disco,Dziś nie warto budzić wspomnień i uronić jednej łzy
disco,"Po co śpiewam tę piosenkę, po co śpiewasz ją i ty"
disco,"Dla spacerów brzegiem morza, romantycznych białych mew"
disco,Tych zachodów i tych oczu które mi mówiły że
disco,Papa paparapa papa...
disco,Papa paparapa papa...
disco,"Dzień jak jeden z wielu,"
disco,"W pośpiechu bez celu,"
disco,"A może zmieni się,"
disco,"Zmieni się, zmieni się."
disco,"Na chwilę tę z marzeń,"
disco,"Na dzień pełen wrażeń,"
disco,"To dla mnie spełni się,"
disco,"Spełni się, spełni się."
disco,"Nie mogę żyć sama,"
disco,Bo jestem zakochana.
disco,Nie mogę bez Ciebie być.
disco,"No wróć, no wróć."
disco,"Nie mogę żyć sama,"
disco,Bo jestem zakochana.
disco,Nie mogę bez Ciebie być.
disco,"No wróć, no wróć."
disco,"Ty w niebie grać chciałeś,"
disco,Tu życia się bałeś.
disco,"Na pozór byłeś kimś,"
disco,"Byłeś kimś, byłeś kimś."
disco,"Od słońca do deszczu,"
disco,"Od świtu do zmierzchu,"
disco,"Za Tobą chciałam iść,"
disco,"Chciałam iść, chciałam iść."
disco,"Nie mogę żyć sama,"
disco,Bo jestem zakochana.
disco,Nie mogę bez Ciebie być.
disco,"No wróć, no wróć."
disco,"Nie mogę żyć sama,"
disco,Bo jestem zakochana.
disco,Nie mogę bez Ciebie być.
disco,"No wróć, no wróć."
disco,"Nie mogę żyć sama,"
disco,Bo jestem zakochana.
disco,Nie mogę bez Ciebie być.
disco,"No wróć, no wróć."
disco,"Nie mogę żyć sama,"
disco,Bo jestem zakochana.
disco,Nie mogę bez Ciebie być.
disco,"No wróć, no wróć."
disco,"Nie bądź już taki poważny,"
disco,"Nie bądź taki ważny,"
disco,Żyj na luzie dziś.
disco,"Wprowadź mnie w krainę czarów,"
disco,"W księgi starych bajek,"
disco,Tego dzisiaj chcę.
disco,"Małe pieski dwa,"
disco,"Chciałby przejść przez rzeczkę,"
disco,"Nie wiedziały jak,"
disco,"Znalazły kładeczkę,"
disco,"Kładka była zła,"
disco,Skąpały się pieski dwa.
disco,"Si bon si bon, tra la la la la..."
disco,"Zobacz uśmiech mam na twarzy,"
disco,"A Ty o mnie marzysz,"
disco,W ten słoneczny dzień.
disco,"Z nami będzie Ci weselej,"
disco,"Tak jak przyjaciele,"
disco,Razem bawmy się.
disco,"Małe pieski dwa,"
disco,"Chciałby przejść przez rzeczkę,"
disco,"Nie wiedziały jak,"
disco,"Znalazły kładeczkę,"
disco,"Kładka była zła,"
disco,Skąpały się pieski dwa.
disco,Pieski dwa.
disco,"Si bon si bon, tra la la la la..."
disco,"Dotykam cienia,"
disco,Dotykam Ciebie pośród gwiazd;
disco,"Nic się nie zmienia,"
disco,Nie zmienia nic od tylu lat;
disco,"Jesteś tu, dzień po dniu."
disco,Ja...to wiem!
disco,"Tak bardzo zakochani,"
disco,Tak bardzo zwariowani!
disco,Dotykamy nieba.
disco,Tak bardzo zakochani
disco,Tak bardzo zwariowani
disco,Więcej nic nie trzeba
disco,Tak bardzo zakochani
disco,Tak bardzo zwariowani
disco,Dotykamy nieba
disco,Tak bardzo zakochani
disco,Tak bardzo zwariowani
disco,Więcej nic nie trzeba!
disco,"Gdy Ciebie nie ma,"
disco,Nie ma nadziei.
disco,"Tak mi brak twego istnienia,"
disco,Kochania aż po świtu czas.
disco,"Jesteś tu, dzień po dniu."
disco,Ja...to wiem!
disco,Tak bardzo zakochani
disco,Tak bardzo zwariowani
disco,Dotykamy nieba
disco,Tak bardzo zakochani
disco,Tak bardzo zwariowani
disco,Więcej nic nie trzeba
disco,Tak bardzo zakochani
disco,Tak bardzo zwariowani
disco,Dotykamy nieba
disco,Tak bardzo zakochani
disco,Tak bardzo zwariowani
disco,Więcej nic nie trzeba
disco,Tak bardzo zakochani
disco,Tak bardzo zwariowani
disco,Dotykamy nieba
disco,Tak bardzo zakochani
disco,Tak bardzo zwariowani
disco,Więcej nic nie trzeba
disco,Tak bardzo zakochani
disco,Tak bardzo zwariowani
disco,Dotykamy nieba
disco,Tak bardzo zakochani
